titleId,region,primaryTitle,isAdult,startYear,Genre,averageRating,numVotes,nconst,primaryName,primaryProfession,knownForTitles
tt0068702,CA,Strawberry Shortcake: Get Well Adventure,0,2003,"Animation,Family,Musical",8.8,6,nm0477008,K. Kvitaishvili,assistant_director,tt0170301
tt0068702,GB,Strawberry Shortcake: Spring for Strawberry Shortcake,0,2003,"Animation,Musical",9,8,nm0477010,Valery Kvitka,actor,"tt0172653,tt0057246,tt0147807,tt5045448"
tt0068726,FI,AdicciÃ³n R,0,2005,"Documentary,Musical,Romance",6.2,107,nm0477292,Ting-Wo Kwong,"cinematographer,camera_department,actor","tt1790669,tt0105851,tt0286112,tt0494249"
tt0068729,HU,Ne pitaj kako!,0,2006,"Crime,Drama,Musical",7.8,9,nm0477332,Ajbek Kydyraliyev,actor,tt0087937
tt0068744,JP,Bug Me Not!,0,2005,"Fantasy,Musical,Romance",5,29,nm0477457,Kotomi KyÃ´no,actress,"tt0215993,tt0184929,tt3149026,tt0120547"
tt0068796,\N,Biz,0,2000,"Family,Music,Musical",6.9,819,nm0477906,Mats KÃ¶nig,location_management,tt0247105
tt0068816,XWG,Neal 'n' Nikki,0,2005,"Comedy,Musical,Romance",7.1,19,nm0478090,Wolfgang KÃ¼ck,actor,tt0059503
tt0068957,US,Broadway Under the Stars,0,2005,Musical,7.8,5,nm0479341,Ralph LaBarge,producer,tt0219271
tt0068960,XWG,The Cure,0,2005,"Musical,Short",7.4,5,nm0479351,AndrÃ© S. Labarthe,"director,writer,producer","tt0975724,tt4786206,tt0053472,tt0056663"
tt0068962,XWG,An Evening of Stars: 25th Anniversary Tribute to Lou Rawls,0,2004,"Music,Musical",7.8,22,nm0479367,Nadage Labat,sound_department,"tt0117500,tt0120179"
tt0068988,US,Cosi Fan Tutte,0,2005,"Comedy,Musical,Romance",6.8,9,nm0479584,Jean-Luc Laborde,sound_department,"tt0160644,tt0118230,tt0306734,tt12357824"
tt0069018,IT,Side Effects,0,2004,"Musical,Short",8.1,381,nm0479928,James Lacey,actor,tt0119311
tt0069036,DDDE,Johanna,0,2005,"Drama,Musical",8.1,47,nm0480133,Mike Lackie,assistant_director,tt0265944
tt0069057,US,Dasepo Naughty Girls,0,2006,"Comedy,Musical,Romance",7.3,132,nm0480334,Serge Lacroix,actor,tt0190831
tt0069100,US,Alma and King Noah's Court,0,2005,Musical,8.7,6,nm0480742,AndrÃ©e Lafayette,actress,"tt0025027,tt0014562,tt0024700,tt0199509"
tt0069109,JP,Mordet pÃ¥ Maverick,0,2005,"Crime,Musical,Short",8.3,7,nm0480822,Frank Laffitte,"actor,casting_department","tt0096857,tt2979006,tt0166909,tt3805856"
tt0069121,NL,Song of the Dead,0,2004,"Comedy,Horror,Musical",7.3,10,nm0481000,Serge LaForest,"composer,music_department","tt0119788,tt0213968,tt0157836,tt0205976"
tt0069133,CSHH,Aurore,0,2006,"Comedy,Musical",8.8,418,nm0481080,C. Lafuente,animation_department,tt0087543
tt0069228,XWG,K.S.P.,0,2005,"Music,Musical,Talk-Show",4.8,11,nm0481835,Dennis J. Laine,"camera_department,cinematographer","tt0103064,tt0112740,tt0110216,tt0120177"
tt0069255,ES,Sound from the Field of Love,0,2005,"Comedy,Drama,Musical",5.8,5,nm0482163,L.W. Lake,writer,tt0246247
tt0069270,AR,Shiroh,0,2005,Musical,6.4,7,nm0482280,Mikhail Lakshin,actor,"tt0092256,tt0095383"
tt0069303,AR,The Magic Flute,0,2006,"Drama,Musical,Romance",6.1,16473,nm0482705,Vivian Lam,actress,"tt0103890,tt0106551"
tt0069427,FR,Le building,0,2005,"Animation,Musical,Short",7.3,9,nm0483693,Tony Lamont,transportation_department,"tt0245630,tt0790751"
tt0069457,GR,Poe,0,2002,Musical,6.4,1178,nm0484003,HÃ©lÃ¨ne Lamy-Au-Rousseau,sound_department,"tt1922645,tt1002920,tt5515670,tt0314624"
tt0069517,HK,Zombie Prom,0,2006,"Comedy,Horror,Musical",5.7,13,nm0484564,Burc Lander,actor,tt0082001
tt0069557,US,Feet Afire,0,2005,"Musical,Short",8.5,10,nm0484848,Luanne Roberts,actress,"tt0060009,tt0072288,tt0061277,tt0209899"
tt0069688,NO,Un beau matin...,0,2005,"Family,Musical",6.4,8,nm0485498,Pamela Lane,"producer,writer,actress","tt0100051,tt0361254,tt6106886,tt0099681"
tt0069765,FI,International Playboys' First Movie: Ghouls Gone Wild!,0,2004,"Musical,Short",7.7,7,nm0486279,Amy Langer,"actress,director,soundtrack","tt0158616,tt7733182,tt7689066,tt7670628"
tt0069786,GR,Bugs n' Beer,0,2005,"Musical,Short",8.2,238,nm0486464,Han Langkamp,actor,tt0107331
tt0069792,XWG,He Say... She Say... But What Does GOD Say?,0,2004,"Comedy,Drama,Musical",8,6,nm0486537,Nicky Langley,actress,"tt0235139,tt0891395,tt1664691,tt1442572"
tt0069795,US,The Tale of the Magic Flute,0,2005,Musical,8.6,19,nm0486571,Denis Langlois,"writer,director,producer","tt0298293,tt0116228,tt0779722,tt7477812"
tt0069870,HK,The Pirates of Penzance,0,2002,Musical,9.9,11,nm0487224,Lewis Lantz,writer,"tt0052504,tt0039960"
tt0069873,\N,Something Stupid,0,2003,"Musical,Short",8.2,465,nm0487238,Ã…sa Lantz,writer,"tt4463748,tt8149662,tt0403807,tt0185112"
tt0069887,FI,Black Widow,0,2005,"Crime,Musical,Mystery",8.9,99,nm0487354,Mitia Lanzmann,actor,tt0074123
tt0069889,US,A Dream Like You,0,2005,"Musical,Short",7.7,15,nm0487387,Sherif Laoun,actor,"tt0148002,tt0162205"
tt0069895,UY,One Magic Evening,0,2004,"Musical,Short",7.7,14,nm0487454,AndrÃ© LaperriÃ¨re,"stunts,special_effects,actor","tt1877832,tt0452608,tt0319262,tt0414993"
tt0069909,UA,Justin Timberlake: Justified - The Videos,0,2003,Musical,7.7,16,nm0487567,James Lapine,"writer,director,miscellaneous","tt2180411,tt1718926,tt0176357,tt4575930"
tt0069979,US,Alpha & Omega,0,2004,"Musical,Short",6.6,284,nm0488285,George Larkin,"actor,writer","tt0010408,tt0013836,tt0177360,tt0002465"
tt0070023,GR,At the Hotel,0,2006,"Comedy,Drama,Musical",7.3,6,nm0488761,Frank Meyer Larsen,actor,tt0060609
tt0070028,XWG,Live/Evil - Evil/Live,0,2005,Musical,8.5,37,nm0488785,Jason Larsen,"miscellaneous,actor","tt0275761,tt1337045,tt0115236,tt6769236"
tt0070106,AU,Credo,0,2005,"Musical,Short",5.4,9,nm0489625,Myles Lasker,actor,tt0011234
tt0070122,BG,Harlem Shake,0,2003,"Drama,Musical",8.5,32,nm0489768,Charles Lasry,make_up_department,"tt0085764,tt0199554"
tt0070189,IT,Ma mÃ¨re l'oye,0,2004,"Musical,Short",7.2,13,nm0490352,Louise Latraverse,actress,"tt0098238,tt0071949,tt0217519,tt0061627"
tt0070363,FR,Dominatrix Waitrix,0,2004,"Musical,Sci-Fi",7.9,7,nm0491972,Michael Lavery,actor,tt0072362
tt0070366,CA,Santa Ana,0,2005,"Musical,Short",5.1,16,nm0491994,Zeena Schreck,"actress,miscellaneous","tt0360140,tt1827509,tt0092362,tt0088598"
tt0070468,SE,Maxzilla,0,2005,"Horror,Musical,Short",5.8,5,nm0492786,H.L. Lawrence,writer,tt0056576
tt0070468,HU,A Family Secret,0,2006,"Comedy,Drama,Musical",7.2,9,nm0492810,James E. Lawrence,actor,"tt0182409,tt0110447"
tt0070474,SUHH,The Golden Apple: Bellydance Stars of New York,0,2005,Musical,5.1,42,nm0492887,Lee Lawrence,actor,"tt0098987,tt0439100,tt4914314,tt3609352"
tt0070483,\N,A Tribute to Love,0,2007,"Comedy,Drama,Musical",7,84,nm0492946,Mike Lawrence,"miscellaneous,actor","tt0128000,tt0198195,tt0072567,tt0162803"
tt0070488,US,Queer Duck: The Movie,0,2006,"Animation,Comedy,Musical",8.6,5,nm0492961,Patricia Lawrence,actress,"tt0104454,tt0091867,tt0081944,tt0080298"
tt0070593,US,Il sopranista,0,2005,"Drama,Musical,Short",6.9,10,nm0493895,Ljupka Lazic,actress,"tt0180287,tt0184679,tt0185134,tt0181826"
tt0070646,AT,U,0,2006,"Animation,Family,Musical",2.2,5,nm0494432,Paul Le Mat,"actor,cinematographer,producer","tt0108839,tt0081150,tt0098143,tt0069704"
tt0070790,XWG,Dos ambientes,0,2005,"Musical,Short",7.5,80,nm0495866,Larry J. Lebow,producer,tt0097003
tt0070849,PT,Jumbo Xmas Show,0,2005,"Family,Music,Musical",6.1,22,nm0496534,Anthony Ledesma,"miscellaneous,editorial_department","tt0318220,tt0147868,tt0118161,tt0160410"
tt0070856,GR,Buddy: The Musical,0,2005,"Musical,Short",7.7,12,nm0496612,Caroline Ledoux,sound_department,"tt0228145,tt0424525"
tt0070890,ES,Gone,0,2007,"Comedy,Musical,Short",8.3,15,nm0496856,Belinda Lee,actress,"tt0053128,tt0054039,tt0052351,tt0140364"
tt0070904,\N,Love & Murder,0,2004,"Musical,Short",7.7,73,nm0497015,Chris Lee,camera_department,"tt0118543,tt0249511,tt0119559"
tt0070921,US,New York Noise Presents: Summer in the City,0,2005,Musical,7.6,5,nm0497228,Eric Lee,editorial_department,tt0119555
tt0070928,GR,The Campus Queen,0,2004,"Drama,Musical",7,5,nm0497257,Evan E. Lee,actor,"tt0085977,tt1404369"
tt0070933,\N,"Good Boy, Bad Boy",0,2007,"Comedy,Musical",8.3,105,nm0497291,Derrett Lee,"miscellaneous,producer","tt0070154,tt0069638,tt0085156"
tt0070946,DDDE,Shaadi Se Pehle,0,2006,"Comedy,Musical,Romance",8.2,145,nm0497368,Harold Lee,actor,"tt0048960,tt0050294"
tt0070960,FR,De tango,0,2003,"Musical,Short",6.2,53,nm0497507,Jennifer Lee,actress,"tt0315221,tt0234681"
tt0070968,CL,Just One More Night,0,2005,"Musical,Short",8,7,nm0497560,John Lee,,"tt1927826,tt2426288"
tt0070993,JP,The Ten Commandments: The Musical,0,2006,Musical,9.2,16,nm0497681,Kevin Lee,actor,"tt0120601,tt0156789,tt0339736"
tt0071005,US,OperaÃ§Ã£o Triunfo,0,2003,Musical,7.5,21,nm0497741,Leslie Lee,actress,"tt8664006,tt0176357,tt0075710"
tt0071050,SUHH,Lost for Words,0,2005,"Musical,Short",6.8,17,nm0498017,Peter Sakon Lee,actor,"tt0131566,tt0271027,tt0111958"
tt0071080,SE,Man Made,0,2002,Musical,7.5,13,nm0498174,Rowland V. Lee,"director,writer,producer","tt0025004,tt0024800,tt0030464,tt0027099"
tt0071095,\N,Exploding Buds,0,2005,"Musical,Short",8.7,13,nm0498310,Seong-chun Lee,"cinematographer,editor","tt0354627,tt0309869,tt0328891,tt5240408"
tt0071133,\N,MÃºsica no Ar,0,2005,Musical,8.1,7,nm0498626,Dan Leegant,actor,"tt0079116,tt0091738,tt0080025,tt0099512"
tt0071155,GB,H.M.S. Pinafore,0,2005,Musical,7.7,43,nm0498863,Claude Lefebvre,sound_department,"tt0268644,tt8346928,tt0273610,tt0272820"
tt0071184,SK,Staying awake - ze miouzical,0,2005,"Comedy,Musical,Short",6.2,14,nm0499082,Diane Lefrancois,"actress,miscellaneous","tt0465756,tt0195630,tt4236344"
tt0071188,SN,Trial by Jury,0,2005,Musical,6.8,10,nm0499114,Scott W. Leftridge,"camera_department,actor,art_department","tt0108255,tt5164432,tt0252501,tt0765476"
tt0071222,CA,Bailando chachacha,0,2005,Musical,8.1,281,nm0499453,Jean Legrand,"director,actor","tt0189106,tt1663923,tt0189105,tt0200829"
tt0071229,NL,Trapped in the Closet: Chapters 1-12,0,2005,"Drama,Music,Musical",8.4,5,nm0499515,Lola Legro,actress,tt0138138
tt0071230,LT,BhaÃ¯ bhaÃ¯,0,2005,"Comedy,Musical,Short",7.9,53,nm0499555,Denis Le Guillou,actor,"tt0174224,tt0073679,tt0379930,tt0233096"
tt0071230,PE,Crazy Animal,0,2007,Musical,8.1,72,nm0499561,Ã“scar LeguizamÃ³n,actor,"tt0202197,tt0179468,tt0106989,tt0402703"
tt0071240,RO,Vagabond Shoes,0,2005,"Drama,Musical,Short",5.1,7,nm0499657,Shalea Lehman,actress,"tt0101052,tt0100915"
tt0071241,FI,La corde sensible,0,2005,"Comedy,Musical,Short",8.9,663,nm0499684,Dietrich Lehmann,"actor,director","tt0806910,tt1376369,tt0267247,tt0095527"
tt0071366,\N,Antonia,0,2006,"Drama,Musical",6,25,nm0500829,Mica LeJohn,actress,tt0221455
tt0071381,PL,A Darkness Swallowed,0,2006,"Drama,Musical",8,13,nm0500919,Patrick Lelarge,"actor,art_director","tt0240130,tt0109324"
tt0071402,MX,Hero: The Rock Opera,0,2004,Musical,6.2,5,nm0501092,Danielle LeMay,actress,tt0063176
tt0071402,FI,Razzle Dazzle,0,2007,"Comedy,Music,Musical",8,5,nm0501123,Claire LemarÃ©chal,"writer,producer,script_department","tt1817191,tt1101174,tt4367560,tt5085178"
tt0071425,\N,Santa and Sons & Daughter,0,2005,"Family,Musical",6.9,69,nm0501343,RenÃ© Lemire,miscellaneous,tt0097017
tt0071431,PT,Apna Sapna Money Money,0,2006,"Comedy,Musical,Romance",5.9,63,nm0501410,Pepi Lemer,,"tt0463399,tt1543322,tt2209879,tt0181019"
tt0071508,\N,Cake au sirop de cordom,0,2005,"Musical,Short",5.4,5,nm0502035,Dianne Lennon,"actress,soundtrack","tt0055660,tt0040053,tt0063902,tt0063916"
tt0071524,IL,Vivah,0,2006,"Drama,Family,Musical",7.8,5,nm0502276,Susanna Lenton,"script_department,miscellaneous","tt0387131,tt0765443,tt0462504,tt0425112"
tt0071590,SE,Cheating Love,0,2006,"Comedy,Musical,Romance",7.5,20,nm0502986,Page Leong,"actress,miscellaneous","tt0097428,tt1194173,tt1024648,tt0099044"
tt0071625,GB,The TO Variety Show,0,2005,Musical,9.4,5,nm0503286,JoaquÃ­n Lepiani,"director,writer,art_director","tt0028825,tt0030600,tt0014016,tt0029455"
tt0071634,HU,Fantasmagoria,0,2005,"Fantasy,Musical,Romance",6.8,5,nm0503364,Elfi Lepp-Stroobel,actress,tt0022646
tt0071639,PL,Kofifi,0,2004,"Musical,Short",5.2,5,nm0503395,Leevi LeppÃ¤nen,"actor,music_department","tt12158524,tt1625350,tt2345593,tt0099931"
tt0071671,GB,Flipping the Whale,0,2001,Musical,6.8,5,nm0503641,Richard Lerner,"director,producer,writer","tt0067218,tt0068364,tt0075137,tt5087564"
tt0071687,CSHH,Kirari Super Live,0,2004,Musical,3.9,14,nm0503773,Lew Leroy,actor,"tt0035171,tt0034570,tt0030824"
tt0071711,PT,El refugio (de los sueÃ±os),0,2006,"Comedy,Drama,Musical",4.3,9,nm0504003,Juha LeskelÃ¤,"cinematographer,camera_department,actor","tt0116717,tt0480789,tt0273386,tt0940877"
tt0071751,XWW,Aniceto,0,2008,"Drama,Musical,Romance",7.6,680,nm0504319,Mimi Lesseos,"stunts,actress,writer","tt0258153,tt1220209,tt0111302,tt0106403"
tt0071770,US,El show de la 3,0,2005,"Comedy,Musical",7.9,23,nm0504487,Lidia Lester,actress,tt0081135
tt0071777,\N,Beth aquÃ­ un Nadal,0,2005,Musical,6.6,381,nm0504583,Witold Leszczynski,"director,writer,cinematographer","tt0062529,tt0295563,tt0085807,tt0093968"
tt0071786,ES,Xuxinha and Guto Against the Space Monsters,0,2005,"Animation,Family,Musical",8.1,14,nm0504696,Maria Letizia,actress,"tt0118799,tt0180281"
tt0071842,FI,Freestyle Session Germany Vol. 1,0,2004,Musical,6.5,10,nm0505154,Hus Levant,actor,"tt0086193,tt0085668,tt0056751,tt0083791"
tt0071873,ES,Bosta,0,2005,"Musical,War",5.7,1272,nm0505466,Maurice Levi,music_department,tt0006046
tt0071885,\N,The Velvet Devil,0,2006,"Drama,Musical",8.2,5,nm0505599,Fern Levin,"make_up_department,special_effects","tt0106179,tt0406759,tt0247419,tt0486576"
tt0071921,BR,Chiquititas sin fin,0,2006,"Comedy,Drama,Musical",5.2,13,nm0505809,Hank Levine,"soundtrack,composer,music_department","tt0057707,tt0058512,tt0454628,tt0122722"
tt0071960,\N,Hlyo-hwat-thaw-hnin,0,2005,"Drama,Musical",6.4,2564,nm0506063,Lauren Levinson,actress,"tt0096379,tt0062568,tt0088634,tt0080240"
tt0071987,HU,Beogradski Nonet in Concert,0,2000,Musical,7.9,11,nm0506308,FranÃ§ois LÃ©vy-Kuentz,"director,writer,producer","tt0243459,tt1265591,tt2145667,tt11896852"
tt0071996,PL,Ray Charles Celebrates Gospel Christmas with the Voices of Jubilation,0,2003,"Family,Musical",7.6,23,nm0506412,Frederick Levy,"manager,producer,writer","tt2235902,tt1222459,tt3110982"
tt0072056,XWG,Ã€ l'eau de rose,0,2002,"Musical,Short",7.5,17,nm0506942,B'nard Lewis,"actor,writer,producer","tt0168504,tt3569110,tt4386312,tt4830674"
tt0072155,IT,Altamont Now,0,2008,"Comedy,Musical",7.8,6,nm0507629,Phill Lewis,"actor,director,camera_department","tt0097493,tt0101587,tt0384642,tt0426371"
tt0072160,\N,Cosquin rock pÃºblico en vivo,0,2003,"Documentary,Musical",6.9,861,nm0507658,Richard Lewis,actor,"tt0015516,tt0017430"
tt0072179,US,Night of Joy,0,2005,Musical,7.8,6,nm0507739,Shaker Lewis,actor,tt0076459
tt0072735,ES,DespuÃ©s de la tormenta,0,2004,"Comedy,Drama,Musical",8.1,11,nm0511864,Sune Lindgren,actor,tt0099760
tt0072735,XWW,El divorcio que viene,0,2004,"Comedy,Drama,Musical",5.3,7,nm0511865,Thomas Lindgren,"producer,miscellaneous,visual_effects","tt0208198,tt0112258,tt0118542,tt9141320"
tt0072735,SE,El fin de los dÃ­as,0,2004,"Comedy,Drama,Musical",7.6,5,nm0511866,TorbjÃ¶rn Lindgren,actor,tt0069319
tt0072736,\N,MÃ¡s que amigos,0,2004,"Comedy,Drama,Musical",6.4,5,nm0511867,Torgny Lindgren,writer,"tt4342732,tt0307566,tt0091696,tt2328529"
tt0072736,HU,MÃºsica por derecho,0,2004,"Comedy,Drama,Musical",5.8,9,nm0511868,Tove Lindgren,"transportation_department,production_manager,miscellaneous","tt0118678,tt0138698,tt0119351"
tt0072736,SUHH,Â¿Todo el mundo al suelo?,0,2004,"Comedy,Drama,Musical",7.2,67,nm0511869,Vera Lindgren,actress,tt0009648
tt0072786,XWG,Episode dated 10 October 2004,0,2004,"Music,Musical",8.4,45,nm0512294,Powell Lindsay,"writer,actor,director","tt0135671,tt0041903,tt0038654"
tt0072786,FI,Episode dated 5 December 2004,0,2004,"Music,Musical",8.6,16,nm0512295,R.J. Lindsay,actor,tt0102902
tt0072786,LT,Episode dated 4 December 2005,0,2005,"Music,Musical",5.8,31,nm0512296,Rachael Lindsay,actress,"tt0096555,tt0197164,tt0083392,tt1414032"
tt0073222,SUHH,El orfanato,0,2004,"Family,Fantasy,Musical",7.1,62,nm0516101,Penny Lloyd,"writer,producer","tt0295782,tt0289832,tt0236920,tt0372047"
tt0073222,GB,La fiesta,0,2004,"Family,Fantasy,Musical",6.2,48,nm0516102,Peter Lloyd,"actor,composer","tt0387937,tt0315673,tt0492509,tt0088593"
tt0075179,BR,Episode #1.2,0,2000,Musical,9.2,6,nm0532181,Michael Macey,actor,"tt0048960,tt0041487,tt0037263,tt0046949"
tt0075179,PT,Episode #1.4,0,2000,Musical,6.3,9,nm0532182,Paul Macey,camera_department,"tt0106479,tt0118570,tt0105021,tt0108360"
tt0075179,US,Episode #1.5,0,2000,Musical,7.6,42,nm0532183,Paul 'Tex' Macey,camera_department,"tt0109654,tt0110259"
tt0075179,\N,Episode dated 6 April 2001,0,2001,Musical,7.5,8,nm0532184,Ignacio MaceÃ­n,"cinematographer,camera_department","tt0216060,tt0479687"
tt0075945,US,Pilot Episode,0,2002,Musical,5.9,28,nm0538324,Cheung-Ching Mak,actor,"tt4190732,tt9575722,tt1459024,tt3530256"
tt0078187,GB,Episode #1.1,0,2003,"Comedy,Family,Musical",2.4,21,nm0557155,Christina Massari,actress,"tt0157655,tt0112606,tt0106123,tt0058796"
tt0082869,PL,La fureur de la Star Academy 2,0,2002,"Comedy,Family,Musical",6.5,6,nm0595956,Hossein Moharami,actor,tt0116384
tt0083178,XWG,Convidados: A turma do Sitio do Pica-Pau Amarello,0,2001,"Family,Musical",6.5,8,nm0598662,Carol Monson,actress,tt0079239
tt0083944,FI,Il colpo,0,2005,"Musical,Romance",6.7,13,nm0604420,George Morfogen,"actor,producer,miscellaneous","tt0089560,tt0118421,tt0069495,tt0085106"
tt0085836,GB,I F***ed Lou Reed,0,2006,"Comedy,Drama,Musical",8.8,6,nm0618563,Odette Nabbe,actress,"tt0179018,tt0182606,tt0198266,tt1865685"
tt0086417,XWG,Exile on Wilshire Boulevard,0,2005,"Documentary,Musical",8.8,1856,nm0623449,Erminio Nazzaro,actor,"tt0353046,tt0038195,tt0065622,tt0172742"
tt0089444,FI,"Mostly Mozart Festival - ""A Concert at Mozart's House""",0,2005,"Music,Musical",6.7,1146,nm0647531,Rickard Olofsson,art_department,"tt0120252,tt0120567"
tt0089451,\N,Mostly Mozart Festival Opening Night Gala Concert,0,2003,"Music,Musical",8.8,12,nm0647548,Rosa Maria Olortegui,actress,tt0131107
tt0089454,FR,"New York Philharmonic - ""Shaham's Sibelius""",0,2005,"Music,Musical",9.1,16,nm0647563,Marc Olry,"art_department,assistant_director,actor","tt5563254,tt0208348,tt0322082,tt0389473"
tt0090689,PT,Episode dated 5 December 2004,0,2004,"Comedy,Game-Show,Musical",8.5,10,nm0657581,Raffaele Palese,actor,tt0111124
tt0090689,ES,Episode dated 6 December 2004,0,2004,"Comedy,Game-Show,Musical",8.2,763,nm0657582,Joe Paleski,costume_department,tt0091544
tt0090690,HU,MTB: Sing ala Jasmine Trias,0,2004,"Comedy,Game-Show,Musical",8,772,nm0657583,My Paleski,actress,tt0120189
tt0091133,SUHH,Episode dated 20 September 2002,0,2002,Musical,4.5,172,nm0661338,Ana Parenti,actress,tt0114212
tt0091133,\N,Episode dated 27 September 2002,0,2002,Musical,8.5,17,nm0661339,Antoine Parenti,actor,"tt0114212,tt0106573"
tt0091134,AR,Episode dated 4 October 2002,0,2002,Musical,7.2,29,nm0661340,Franco Parenti,"actor,director","tt2752906,tt0172043,tt0436714,tt0950689"
tt0091134,\N,Episode dated 11 October 2002,0,2002,Musical,4.6,11,nm0661341,Gianni Parenti,actor,tt0172613
tt0091135,\N,Episode dated 18 October 2002,0,2002,Musical,7.6,3656,nm0661342,Matteo Parenti,"assistant_director,actor","tt1618434,tt0808151,tt0892318,tt1259571"
tt0091135,JP,Episode dated 1 November 2002,0,2002,Musical,8.4,14,nm0661343,Mauro Parenti,"actor,producer","tt0062964,tt0123310,tt0068801,tt0210336"
tt0091135,HU,Episode dated 8 November 2002,0,2002,Musical,7.5,20,nm0661344,Michael Parenti,actor,"tt2252302,tt4733046,tt0217063,tt2383384"
tt0091246,SE,Bollo,0,2004,"Comedy,Fantasy,Musical",7.2,5,nm0662363,Joe Parker,sound_department,"tt0088161,tt0089652,tt0093300,tt0092925"
tt0091246,FI,Call of the Yeti,0,2005,"Comedy,Fantasy,Musical",6.2,14,nm0662364,Joel Parker,actor,"tt6686596,tt9526240,tt0206501,tt0094587"
tt0091246,NO,Charlie,0,2004,"Comedy,Fantasy,Musical",7.8,8,nm0662365,Joel Reed Parker,"soundtrack,miscellaneous,assistant_director","tt0305563,tt0159780"
tt0091247,CA,Electro,0,2004,"Comedy,Fantasy,Musical",6.4,5,nm0662366,Johanna Parker,actress,"tt1852757,tt0272425,tt0168075,tt0115322"
tt0091248,\N,Hitcher,0,2004,"Comedy,Fantasy,Musical",7.5,447,nm0662367,Johanna Parker,"actress,miscellaneous","tt0870118,tt0452690,tt0120586,tt2184299"
tt0091248,XWG,Jungle,0,2004,"Comedy,Fantasy,Musical",7.8,50,nm0662368,John Parker,"director,writer,producer","tt2106768,tt0047976"
tt0091248,HU,Killeroo,0,2004,"Comedy,Fantasy,Musical",8.2,25,nm0662369,John Parker,actor,"tt0061204,tt4532698,tt0169596,tt0039181"
tt0091248,US,Mutants,0,2004,"Comedy,Fantasy,Musical",7.2,13,nm0662370,John Parker,production_designer,tt0088735
tt0091248,FR,Nanageddon,0,2005,"Comedy,Fantasy,Musical",7,7,nm0662371,John Parker,"miscellaneous,producer,camera_department","tt1098327,tt1293847,tt0473075,tt4701182"
tt0091248,GR,Fountain of Youth,0,2005,"Comedy,Fantasy,Musical",7.7,59,nm0662372,John Parker,actor,"tt0108973,tt0244627,tt0116241,tt0105135"
tt0091248,PT,The Legend of Old Gregg,0,2005,"Comedy,Fantasy,Musical",7.4,49,nm0662373,John Parker,art_department,"tt0106154,tt0111301,tt0106950,tt0090915"
tt0091248,IT,The Priest & the Beast,0,2005,"Comedy,Fantasy,Musical",7.8,54,nm0662374,John Parker,"art_department,production_designer,art_director","tt0758746,tt0387808,tt0139699,tt0437086"
tt0091248,ES,Tundra,0,2004,"Comedy,Fantasy,Musical",7.5,49,nm0662375,John Parker,"editor,editorial_department","tt0487189,tt4573682,tt2929932,tt0297565"
tt0092948,US,Especial Cap d'Any,0,2002,"Comedy,Musical",8.2,31,nm0676470,Hjalmar Peters,"actor,director,writer","tt0020450,tt0027016,tt0016001,tt0010755"
tt0092949,RO,Jo vaig enfonsar el Mikimoto,0,2002,"Comedy,Musical",6.9,17,nm0676471,Holly Peters,actress,tt0056752
tt0093693,PE,Fixing the Piano/Henry Wants to Fly,0,2002,"Animation,Family,Musical",8,128,nm0683091,Nicolas Pignon,actor,"tt1959346,tt0157208,tt0156222,tt0475169"
tt0093693,\N,Odd One Out/Goodbye Best Friend,0,2002,"Animation,Family,Musical",7.8,187,nm0683092,Claude Pignot,"production_designer,set_decorator,art_director","tt0210108,tt0064990,tt0062695,tt0062873"
tt0093864,BG,Â¿Nos conocemos?,0,2004,"Comedy,Musical,Romance",7.2,69,nm0684545,Julie Pinson,"actress,miscellaneous","tt0058796,tt1219024,tt0048845,tt0118435"
tt0094122,RS,La letra pequeÃ±a,0,2005,"Comedy,Drama,Musical",7,5,nm0686701,Jorge Plascencia,actor,"tt0185224,tt0185660"
tt0094122,FI,Hombre al agua,0,2005,"Comedy,Drama,Musical",8.2,5,nm0686702,Jose Plascencia,miscellaneous,"tt0120722,tt0172627,tt0120669"
tt0094122,GB,Algo que contar,0,2003,"Comedy,Drama,Musical",8,5,nm0686703,Hannes Plaschka,sound_department,"tt0107214,tt0110101,tt0378288,tt0161440"
tt0094122,XWG,Armas de mujer,0,2003,"Comedy,Drama,Musical",5.4,5,nm0686704,Otto Plaschkes,"producer,assistant_director,miscellaneous","tt0060453,tt0080889,tt0089283,tt0071260"
tt0094122,PT,AÃºn nos queda la tele,0,2005,"Comedy,Drama,Musical",7.6,5,nm0686705,Lisa Danielle Plasco,miscellaneous,"tt0156757,tt0115738"
tt0094122,BR,"Bodas, mentiras y cintas de vÃ­deo",0,2004,"Comedy,Drama,Musical",6.4,5,nm0686706,Bobby Plasencia,actor,"tt0258351,tt1783331,tt0303773,tt0390221"
tt0094122,GR,Cambiarse de acera,0,2005,"Comedy,Drama,Musical",7,5,nm0686707,Gilbert Plasencia,actor,tt0091433
tt0094122,IT,Campanas y tambores,0,2004,"Comedy,Drama,Musical",7.6,5,nm0686708,Ivan Plasencia,stunts,tt0177202
tt0094122,\N,Cochino jabalÃ­,0,2005,"Comedy,Drama,Musical",7.3,6,nm0686709,James Plasencia,actor,tt0091433
tt0094122,DK,ConfÃ­a en mi,0,2003,"Comedy,Drama,Musical",8.4,5,nm0686710,Rosanna Plasencia,actress,"tt0120793,tt0208616"
tt0094122,FR,Dile que la quieres,0,2002,"Comedy,Drama,Musical",7.6,5,nm0686711,Sean Plasencia,stunts,tt0177202
